iso_code,year,consumption_per_smoker_per_day,"death_rate_per_100,000_people",deaths,share_of_adults_who_smoke
SYR,2008,26.799999,132.24,10987,17.1
SYR,2009,26.5,128.97,11076,17.1
SYR,2010,26.200001,126.48,11256,17.200001
SYR,2011,26,124.84,11502,17.200001
SYR,2012,25.9,122.78,11690,17.1
TWN,1980,30.299999,,,21.6
TWN,1981,30,,,21.700001
TWN,1982,29.9,,,21.799999
TWN,1983,29.799999,,,21.9
TWN,1984,29.6,,,22
TWN,1985,29.5,,,22.1
TWN,1986,29.4,,,22.299999
TWN,1987,29.4,,,22.4
TWN,1988,29.299999,,,22.5
TWN,1989,29.299999,,,22.700001
TWN,1990,29.200001,108.89,16359,22.799999
TWN,1991,29.1,106.71,16612,23
TWN,1992,28.9,106.65,17149,23.1
TWN,1993,28.799999,105.06,17446,23.200001
TWN,1994,28.5,106.01,18234,23.299999
TWN,1995,28.299999,106.25,18857,23.299999
TWN,1996,28,106.78,19554,23.4
TWN,1997,28.200001,103.69,19601,23.1
TWN,1998,28.299999,102.6,20010,22.799999
TWN,1999,28.4,99.15,20047,22.6
TWN,2000,28.6,97.96,20550,22.299999
TWN,2001,28.799999,95.64,20764,22
TWN,2002,29.4,90.9,20415,21.4
TWN,2003,30,90.34,21003,20.799999
TWN,2004,30.6,90.84,21946,20.200001
TWN,2005,31.200001,90.53,22670,19.6
TWN,2006,31.799999,87.18,22626,19.1
TWN,2007,32.299999,84.75,22767,18.6
TWN,2008,32.700001,83.55,23212,18.1
TWN,2009,33,80.15,23127,17.700001
TWN,2010,33,78.26,23398,17.5
TWN,2011,32.799999,79.94,24716,17.4
TWN,2012,32.400002,76.76,24527,17.4
TJK,1980,31,,,18
TJK,1981,31.200001,,,18.4
TJK,1982,31.5,,,18.9
TJK,1983,31.9,,,19.5
TJK,1984,32.299999,,,20
TJK,1985,32.700001,,,20.6
TJK,1986,33.200001,,,21.200001
TJK,1987,33.599998,,,21.700001
TJK,1988,34.099998,,,22.200001
TJK,1989,34.5,,,22.6
TJK,1990,34.700001,128.73,3580,23
TJK,1991,34.299999,131.02,3713,23.1
TJK,1992,32.599998,135.64,3882,22.5
TJK,1993,30.5,131.92,3810,21.700001
TJK,1994,27.700001,141.34,4092,20.700001
TJK,1995,24.5,140.44,4079,19.6
TJK,1996,21.1,136.43,4001,18.5
TJK,1997,18,129.44,3807,17.700001
TJK,1998,15.2,125.63,3704,17
TJK,1999,12.8,123.79,3663,16.5
TJK,2000,10.9,122.27,3629,16.1
TJK,2001,9.5,122.26,3660,15.9
TJK,2002,8.6000004,123.62,3712,15.7
TJK,2003,7.9000001,123.11,3733,15.6
TJK,2004,7.4000001,123.99,3783,15.5
TJK,2005,6.9000001,127.23,3933,15.5
TJK,2006,6.3000002,127.84,4020,15.5
TJK,2007,5.8000002,128.69,4119,15.5
TJK,2008,5.3000002,127.26,4147,15.5
TJK,2009,4.9000001,124.58,4138,15.6
TJK,2010,4.5,125.39,4234,15.6
TJK,2011,4.0999999,124.27,4299,15.6
TJK,2012,3.8,121.56,4293,15.7
TZA,1980,10.3,,,11.6
TZA,1981,10.3,,,11.6
TZA,1982,10.3,,,11.6
TZA,1983,10.4,,,11.6
TZA,1984,10.4,,,11.6
TZA,1985,10.4,,,11.6
TZA,1986,10.4,,,11.6
TZA,1987,10.2,,,11.6
TZA,1988,10.1,,,11.6
TZA,1989,9.8999996,,,11.6
TZA,1990,9.6000004,111.73,11560,11.5
TZA,1991,9.3999996,111.5,11868,11.5
TZA,1992,9.1999998,111.54,12212,11.5
TZA,1993,9.1000004,111.51,12558,11.5
TZA,1994,9,111.62,12911,11.5
TZA,1995,8.8999996,111.26,13202,11.5
TZA,1996,8.8000002,110.58,13479,11.6
TZA,1997,8.8999996,110.05,13780,11.4
TZA,1998,9,110,14151,11.2
TZA,1999,9,108.91,14353,11.1
TZA,2000,9,107.1,14443,11
TZA,2001,8.8999996,104.06,14393,10.9
TZA,2002,8.8000002,101.83,14446,10.8
TZA,2003,8.6999998,99.75,14540,10.7
TZA,2004,8.5,97.88,14637,10.6
TZA,2005,8.3999996,95.89,14700,10.5
TZA,2006,8.3000002,94.28,14856,10.3
TZA,2007,8.1999998,92.4,14972,10.1
TZA,2008,8.1000004,90.41,15052,9.8999996
TZA,2009,8.1000004,88.34,15100,9.6999998
TZA,2010,8,86.23,15117,9.5
TZA,2011,7.9000001,84.52,15251,9.3999996
TZA,2012,7.8000002,83.68,15558,9.3000002
THA,1980,17.4,,,25.1
THA,1981,17.1,,,25.1
THA,1982,16.799999,,,25
THA,1983,16.5,,,25
THA,1984,16.1,,,24.9
THA,1985,15.8,,,24.9
THA,1986,15.4,,,24.9
THA,1987,15,,,24.9
THA,1988,14.6,,,25
THA,1989,14.2,,,25
THA,1990,13.8,140.72,45158,25
THA,1991,13.4,140.85,47085,25
THA,1992,13,139.38,48415,25.1
THA,1993,12.7,136.81,49468,25.1
THA,1994,12.4,135,50809,25.1
THA,1995,12.1,132.29,51743,25.1
THA,1996,11.9,128.93,52415,25
THA,1997,12,115.93,48528,24.299999
THA,1998,12.1,118.67,51254,23.6
THA,1999,12.3,121.67,54558,23
THA,2000,12.5,115.6,53630,22.4
THA,2001,12.7,103.37,49679,21.700001
THA,2002,13,99.77,49759,21
THA,2003,13.3,95.96,49716,20.299999
THA,2004,13.4,94.2,50652,19.9
THA,2005,13.5,91.67,51222,19.6
THA,2006,13.5,87.81,51245,19.4
THA,2007,13.4,84.27,51409,19.299999
THA,2008,13.2,81.24,51697,19.4
THA,2009,13,78.22,51838,19.4
THA,2010,12.8,76.76,53079,19.5
THA,2011,12.7,73.79,53374,19.6
THA,2012,12.5,70.39,53274,19.700001
TLS,1980,1.4,,,31.200001
TLS,1981,1.5,,,31.200001
TLS,1982,1.5,,,31.299999
TLS,1983,1.6,,,31.5
TLS,1984,1.6,,,31.6
TLS,1985,1.6,,,31.700001
TLS,1986,1.7,,,31.700001
TLS,1987,1.7,,,31.700001
TLS,1988,1.8,,,31.6
TLS,1989,1.8,,,31.700001
TLS,1990,1.9,134.13,326,31.9
TLS,1991,1.9,133.34,332,32.200001
TLS,1992,2,133.66,342,32.599998
TLS,1993,2,133.43,351,33.099998
TLS,1994,2,132.28,356,33.400002
TLS,1995,2.0999999,130.89,365,33.5
TLS,1996,2.0999999,128.83,372,33.299999
TLS,1997,2.2,125.52,373,32.900002
TLS,1998,2.2,125.36,386,32.400002
TLS,1999,2.0999999,125.92,402,31.799999
TLS,2000,2.0999999,126.31,425,31.299999
TLS,2001,1.9,125.52,441,31.1
TLS,2002,1.8,125.16,459,31
TLS,2003,1.6,126.39,485,31
TLS,2004,1.5,124.41,496,31
TLS,2005,1.4,121.92,514,30.9
TLS,2006,1.4,118.86,524,30.700001
TLS,2007,1.3,117.34,542,30.5
TLS,2008,1.3,115.77,557,30.299999
TLS,2009,1.4,117.69,592,30.1
TLS,2010,1.4,118.73,636,30.1
TLS,2011,1.4,121.47,682,30
TLS,2012,1.4,123.22,719,30
TGO,1980,37.200001,,,7.0999999
TGO,1981,37.200001,,,7.0999999
TGO,1982,36.799999,,,7.0999999
TGO,1983,36.099998,,,7
TGO,1984,35.5,,,7
TGO,1985,35,,,6.9000001
TGO,1986,34.400002,,,6.9000001
TGO,1987,33.700001,,,6.8000002
TGO,1988,33.200001,,,6.8000002
TGO,1989,32.900002,,,6.6999998
TGO,1990,32.599998,103.16,1177,6.6999998
TGO,1991,32.400002,104.17,1224,6.5999999
TGO,1992,32.099998,105.22,1277,6.5
TGO,1993,31.4,106.67,1340,6.4000001
TGO,1994,31,107.91,1407,6.3000002
TGO,1995,30.700001,108.42,1467,6.3000002
TGO,1996,30.4,108.84,1525,6.1999998
TGO,1997,30.200001,108.74,1580,6.0999999
TGO,1998,29.9,108.66,1638,6.0999999
TGO,1999,29.5,106.27,1662,6.0999999
TGO,2000,29,105.17,1707,6
TGO,2001,28.4,103.82,1747,6
TGO,2002,27.799999,101.73,1773,6
TGO,2003,27.299999,100.1,1816,6
TGO,2004,26.799999,96.8,1821,6
TGO,2005,26.299999,94.64,1850,6
TGO,2006,25.9,92.81,1881,6
TGO,2007,25.5,90.94,1924,6
TGO,2008,25.1,90.52,1993,6
TGO,2009,24.9,89,2046,6.0999999
TGO,2010,24.700001,86.88,2083,6.0999999
TGO,2011,24.700001,84.23,2099,6.0999999
TGO,2012,24.700001,80.95,2098,6.1999998
TON,1980,17,,,32.099998
TON,1981,16.700001,,,31.9
TON,1982,16.299999,,,31.6
TON,1983,15.9,,,31.299999
TON,1984,15.5,,,31.1
TON,1985,15,,,30.9
TON,1986,14.6,,,30.9
TON,1987,14.1,,,31
TON,1988,13.8,,,31.1
TON,1989,13.6,,,31.200001
TON,1990,13.4,162.73,83,31.299999
TON,1991,13.3,160.74,83,31.4
TON,1992,13.3,158.28,84,31.4
TON,1993,13.3,158.6,86,31.4
TON,1994,13.3,158.07,87,31.299999
TON,1995,13.3,154.07,87,31.299999
TON,1996,13.2,154.3,89,31.200001
TON,1997,13.1,157.19,92,31.200001
TON,1998,12.9,165.49,99,31.4
TON,1999,12.7,174.01,106,31.6
TON,2000,12.5,172.05,106,31.799999
TON,2001,12.2,166.45,104,32.200001
TON,2002,12,166.17,106,32.599998
TON,2003,11.8,165.65,107,33
TON,2004,11.5,158.65,104,33.599998
TON,2005,11.1,145.94,97,34.799999
TON,2006,10.7,144.29,98,35.900002
TON,2007,10.8,144.1,99,35.700001
TON,2008,10.9,143.75,100,35.299999
TON,2009,11,144.59,102,34.799999
TON,2010,11.2,142.28,102,34.299999
TON,2011,11.3,141.03,102,33.900002
TON,2012,11.5,139.6,102,33.5
TTO,1980,31.299999,,,21.4
TTO,1981,28.700001,,,20.4
TTO,1982,26.299999,,,19.700001
TTO,1983,24.700001,,,19.299999
TTO,1984,23.5,,,19.1
TTO,1985,22.700001,,,19
TTO,1986,22.200001,,,19
TTO,1987,22,,,19
TTO,1988,22,,,19.1
TTO,1989,22.1,,,19.200001
TTO,1990,22.200001,118.09,980,19.200001
TTO,1991,22.1,114.74,977,19.200001
TTO,1992,22,115.2,1007,19.1
TTO,1993,21.9,117.23,1050,19.1
TTO,1994,21.6,117.94,1082,19
TTO,1995,21.200001,108.46,1020,18.700001
TTO,1996,20.799999,111.97,1080,18.5
TTO,1997,20.5,102.77,1016,18.200001
TTO,1998,20.1,103.94,1054,18
TTO,1999,19.799999,101.78,1059,17.799999
TTO,2000,19.200001,92.41,988,17.6
TTO,2001,18.9,90.01,988,17.5
TTO,2002,18.6,85.35,961,17.5
TTO,2003,17.700001,85.52,989,17.299999
TTO,2004,16.9,80.93,963,17.200001
TTO,2005,16.200001,77.26,946,17.200001
TTO,2006,15.6,71.62,901,17.1
TTO,2007,15,69.32,898,17
TTO,2008,14.3,70.91,946,17
TTO,2009,14.1,65.2,896,17.1
TTO,2010,14.2,62.82,890,17.200001
TTO,2011,14.4,59.43,871,17.4
TTO,2012,14.8,55.82,846,17.6
TUN,1980,21.1,,,20.6
TUN,1981,21.200001,,,20.700001
TUN,1982,21.299999,,,20.799999
TUN,1983,21.299999,,,21
TUN,1984,21.4,,,21.1
TUN,1985,21.5,,,21.299999
TUN,1986,21.6,,,21.5
TUN,1987,21.799999,,,21.6
TUN,1988,21.9,,,21.799999
TUN,1989,22.1,,,21.9
TUN,1990,22.200001,119.69,5484,22
TUN,1991,22.299999,123.99,5878,22.1
TUN,1992,22.4,124.41,6160,22.200001
TUN,1993,22.5,125.32,6452,22.200001
TUN,1994,22.6,123,6564,22.200001
TUN,1995,22.6,125.12,6913,22.200001
TUN,1996,22.5,123.88,7066,22.299999
TUN,1997,22,123.75,7347,22.799999
TUN,1998,21.5,123.16,7554,23.200001
TUN,1999,21.1,121.44,7679,23.6
TUN,2000,20.6,119.76,7792,23.9
TUN,2001,20.299999,117.75,7892,24.200001
TUN,2002,20.1,115.7,7987,24.200001
TUN,2003,20,114.03,8089,24.200001
TUN,2004,19.9,111.71,8169,24.1
TUN,2005,19.700001,110,8295,24
TUN,2006,19.5,108.25,8423,24
TUN,2007,19.299999,106.38,8544,24
TUN,2008,19,104.85,8696,24.1
TUN,2009,18.799999,103.43,8857,24.200001
TUN,2010,18.5,102.19,9046,24.299999
TUN,2011,18.299999,100.41,9199,24.4
TUN,2012,18.1,98.98,9372,24.5
TUR,1980,22.9,,,28
TUR,1981,22.700001,,,27.799999
TUR,1982,22.6,,,27.799999
TUR,1983,22.5,,,27.700001
TUR,1984,22.5,,,27.700001
TUR,1985,22.6,,,27.700001
TUR,1986,22.6,,,27.700001
TUR,1987,22.6,,,27.6
TUR,1988,22.6,,,27.6
TUR,1989,22.799999,,,27.700001
TUR,1990,22.799999,182.71,64629,27.6
TUR,1991,22.9,178.17,65421,27.6
TUR,1992,23,174.84,66489,27.700001
TUR,1993,23.1,171.87,67640,27.700001
TUR,1994,23.299999,168.45,68556,27.9
TUR,1995,23.4,164.86,69028,28.1
TUR,1996,23.4,158.61,68420,28.299999
TUR,1997,23.200001,155.37,68782,28.700001
TUR,1998,23,148.77,67844,28.9
TUR,1999,23,137.29,65054,29.299999
TUR,2000,23,125.92,61664,29.5
TUR,2001,23.1,126.42,63267,29.799999
TUR,2002,23,128.4,65542,30.1
TUR,2003,22.799999,124.67,65681,30.299999
TUR,2004,22.200001,120.25,65550,30.6
TUR,2005,21.6,115.35,65198,30.6
TUR,2006,21.299999,113.05,65903,30.1
TUR,2007,20.9,111.58,67059,29.5
TUR,2008,20.700001,111.76,69302,28.799999
TUR,2009,20.5,116.77,74767,28.299999
TUR,2010,20.4,118.26,77755,27.5
TUR,2011,19.9,118.43,80050,26.9
TUR,2012,19.4,116.48,81040,26.5
TKM,1980,26.200001,,,20.4
TKM,1981,25.9,,,20.4
TKM,1982,25.5,,,20.4
TKM,1983,25.200001,,,20.5
TKM,1984,24.9,,,20.5
TKM,1985,24.6,,,20.5
TKM,1986,24.200001,,,20.5
TKM,1987,23.9,,,20.4
TKM,1988,23.5,,,20.4
TKM,1989,23.200001,,,20.299999
TKM,1990,22.799999,163.03,3134,20.200001
TKM,1991,22.6,166.72,3279,20.200001
TKM,1992,22.700001,162.89,3266,20.4
TKM,1993,23,185.61,3815,20.5
TKM,1994,23.6,187.28,3916,20.799999
TKM,1995,24.4,178.74,3804,21.200001
TKM,1996,25,182.88,3992,21.5
TKM,1997,25.9,177.33,3969,22
TKM,1998,26.5,169.09,3875,22.4
TKM,1999,26.799999,155.92,3653,22.6
TKM,2000,26.700001,145.4,3479,22.700001
TKM,2001,26.4,140.1,3440,22.6
TKM,2002,26,142.55,3591,22.4
TKM,2003,25.299999,146.19,3761,22.200001
TKM,2004,24.5,149.93,3944,21.9
TKM,2005,23.4,153.63,4132,21.5
TKM,2006,22.200001,147.99,4074,21.1
TKM,2007,20.9,143.14,4038,20.700001
TKM,2008,19.5,133.65,3862,20.4
TKM,2009,18.299999,117.19,3465,20.1
TKM,2010,17.200001,110.07,3348,19.799999
TKM,2011,16.1,107.85,3393,19.6
TKM,2012,15.2,105.29,3432,19.5
UGA,1980,2.3,,,12.3
UGA,1981,2.5,,,12.3
UGA,1982,2.7,,,12.3
UGA,1983,3,,,12.4
UGA,1984,3.2,,,12.4
UGA,1985,3.5,,,12.5
UGA,1986,3.9000001,,,12.5
UGA,1987,4.1999998,,,12.6
UGA,1988,4.5,,,12.6
UGA,1989,4.6999998,,,12.7
UGA,1990,4.9000001,64.57,3862,12.7
UGA,1991,5.0999999,66.72,4106,12.8
UGA,1992,5.3000002,67.91,4282,12.8
UGA,1993,5.3000002,69.78,4515,12.9
UGA,1994,5.3000002,71.36,4733,12.9
UGA,1995,5.1999998,72.57,4918,12.9
UGA,1996,5,73.54,5106,12.9
UGA,1997,4.9000001,73.81,5244,12.7
UGA,1998,4.8000002,74.42,5414,12.5
UGA,1999,4.6999998,74.36,5530,12.2
UGA,2000,4.5,74.44,5639,12
UGA,2001,4.4000001,73.44,5696,11.7
UGA,2002,4.3000002,72.08,5702,11.2
UGA,2003,4.1999998,70.55,5708,10.7
UGA,2004,4.0999999,69.4,5746,10.2
UGA,2005,3.9000001,67.77,5724,9.8000002
UGA,2006,3.7,65.94,5707,9.3999996
UGA,2007,3.5,64.17,5713,9.1000004
UGA,2008,3.3,62.24,5684,8.6999998
UGA,2009,3.0999999,60.83,5711,8.3000002
UGA,2010,2.9000001,59.48,5728,8.1000004
UGA,2011,2.7,58.08,5770,7.8000002
UGA,2012,2.5,56.93,5846,7.8000002
UKR,1980,18.299999,,,31.6
UKR,1981,18.1,,,31.5
UKR,1982,17.9,,,31.5
UKR,1983,17.799999,,,31.4
UKR,1984,17.6,,,31.299999
UKR,1985,17.5,,,31.200001
UKR,1986,17.4,,,31.1
UKR,1987,17.299999,,,30.9
UKR,1988,17.200001,,,30.799999
UKR,1989,17.1,,,30.6
UKR,1990,17,156.85,112302,30.5
UKR,1991,17,165.45,119450,30.299999
UKR,1992,17,174.66,126697,30.200001
UKR,1993,17.1,181.48,131636,30.200001
UKR,1994,17.200001,189.19,137226,30.1
UKR,1995,17.4,203.2,147124,30
UKR,1996,17.6,197.78,143341,29.9
UKR,1997,17.799999,187.72,136319,29.799999
UKR,1998,17.9,174,126539,29.799999
UKR,1999,18,178.29,130172,29.9
UKR,2000,18,183.35,134152,30.1
UKR,2001,17.799999,178.18,130869,30.6
UKR,2002,17.6,180.14,132299,31
UKR,2003,17.6,177.91,129915,31.1
UKR,2004,17.4,180.85,131449,31.299999
UKR,2005,17.4,182.27,131971,31.299999
UKR,2006,17.9,171.43,124227,30.4
UKR,2007,18.5,175.43,126977,29.299999
UKR,2008,19.1,174.76,126324,28.299999
UKR,2009,19.700001,154.06,112168,27.4
UKR,2010,20.1,147.73,108255,26.799999
UKR,2011,20.200001,141.88,104623,26.6
UKR,2012,20.1,141.67,104931,26.5
ARE,1980,12.2,,,19.6
ARE,1981,12.3,,,19.5
ARE,1982,12.5,,,19.299999
ARE,1983,12.7,,,19.1
ARE,1984,13,,,18.9
ARE,1985,13.3,,,18.700001
ARE,1986,13.5,,,18.700001
ARE,1987,13.7,,,18.700001
ARE,1988,13.9,,,18.700001
ARE,1989,14.1,,,18.799999
ARE,1990,14.1,128.01,522,18.799999
ARE,1991,14.2,129.59,562,18.9
ARE,1992,14.3,131.35,605,19
ARE,1993,14.3,133.29,653,19.1
ARE,1994,14.3,138.76,708,19.1
ARE,1995,14.3,139.99,755,19.1
ARE,1996,14.6,141.31,797,18.799999
ARE,1997,15.2,141.74,835,18.200001
ARE,1998,15.8,140.51,865,17.4
ARE,1999,16.6,140.35,904,16.700001
ARE,2000,17.299999,146.15,957,16.1
ARE,2001,17.9,144.51,985,15.5
ARE,2002,18.5,142.18,1019,15.1
ARE,2003,18.9,139.73,1046,14.8
ARE,2004,18.9,140.23,1092,14.8
ARE,2005,18.700001,139.12,1142,14.8
ARE,2006,18.5,134.85,1200,14.8
ARE,2007,18.299999,124,1252,14.9
ARE,2008,18.1,120.97,1341,15
ARE,2009,18,120.18,1480,15.2
ARE,2010,17.9,119.4,1634,15.3
ARE,2011,17.700001,118.54,1804,15.6
ARE,2012,17.6,117.4,1996,15.8
GBR,1980,17.200001,,,36.900002
GBR,1981,17.299999,,,36.400002
GBR,1982,17.5,,,35.700001
GBR,1983,17.700001,,,34.900002
GBR,1984,17.799999,,,34
GBR,1985,17.9,,,33.099998
GBR,1986,17.9,,,32.200001
GBR,1987,17.9,,,31.299999
GBR,1988,17.700001,,,30.4
GBR,1989,17.4,,,29.799999
GBR,1990,17.200001,195.34,181329,29.299999
GBR,1991,17.1,190.9,178678,29
GBR,1992,17.1,186.59,176159,28.799999
GBR,1993,17,184.86,175997,28.6
GBR,1994,16.799999,177.98,170935,28.5
GBR,1995,16.5,174.84,169547,28.4
GBR,1996,16.200001,169.71,166063,28.299999
GBR,1997,15.9,164.19,162192,28.1
GBR,1998,15.5,160.28,159818,27.9
GBR,1999,15.1,156.5,157537,27.6
GBR,2000,14.8,149.1,151461,27.1
GBR,2001,14.5,142.67,146217,26.6
GBR,2002,14.2,139.36,144369,26
GBR,2003,14,135.62,142031,25.299999
GBR,2004,13.8,129.14,136758,24.5
GBR,2005,13.7,123.93,132960,23.700001
GBR,2006,13.6,119.52,129811,22.9
GBR,2007,13.6,115.38,127163,22
GBR,2008,13.6,111.83,125071,21.299999
GBR,2009,13.7,106.8,121234,20.799999
GBR,2010,13.8,102.93,118833,20.4
GBR,2011,13.7,99.7,117077,20.1
GBR,2012,13.6,97.38,116432,20.1
USA,1980,31.9,,,29.700001
USA,1981,31.6,,,29.299999
USA,1982,31.5,,,29.200001
USA,1983,31.4,,,28.799999
USA,1984,31.200001,,,28.1
USA,1985,31,,,27.299999
USA,1986,30.700001,,,26.6
USA,1987,30.4,,,26
USA,1988,30.1,,,25.4
USA,1989,29.700001,,,24.799999
USA,1990,29.4,160.05,515412,24.200001
USA,1991,29.4,157.13,514215,23.700001
USA,1992,29.5,153.85,511959,23.200001
USA,1993,29.700001,153.91,520782,22.5
USA,1994,29.799999,151.78,521049,21.9
USA,1995,29.799999,150.17,523811,21.4
USA,1996,29.5,146.6,519031,21
USA,1997,28.9,142.94,514323,20.700001
USA,1998,28.1,140.49,514248,20.4
USA,1999,27.299999,139.22,517306,20
USA,2000,26.5,136.52,515705,19.6
USA,2001,25.9,133.82,513371,19.200001
USA,2002,25.4,131.27,512206,18.700001
USA,2003,24.799999,127.59,507155,18.4
USA,2004,24.1,122.5,495705,18.1
USA,2005,23.4,119.92,495192,17.799999
USA,2006,22.700001,116.39,489860,17.5
USA,2007,22.299999,112.64,484575,17.1
USA,2008,22.1,110.27,485557,16.700001
USA,2009,22.299999,107.13,481936,16.4
USA,2010,22.5,103.62,477588,15.9
USA,2011,22.6,101.96,480564,15.6
USA,2012,22.5,99.69,481186,15.3
URY,1980,15.5,,,29.9
URY,1981,15.5,,,29.9
URY,1982,15.5,,,29.9
URY,1983,15.7,,,30
URY,1984,15.9,,,30
URY,1985,16,,,30.1
URY,1986,16.200001,,,30.1
URY,1987,16.299999,,,30.1
URY,1988,16.5,,,30.1
URY,1989,16.700001,,,30.200001
URY,1990,16.799999,135.99,5321,30.200001
URY,1991,16.9,130.5,5173,30.299999
URY,1992,17,131.59,5274,30.299999
URY,1993,17.1,132.35,5357,30.200001
URY,1994,17.299999,129.4,5288,30.1
URY,1995,17.5,129.22,5340,29.9
URY,1996,17.799999,126.8,5293,29.6
URY,1997,18.4,123.97,5220,28.799999
URY,1998,19,125.02,5320,28.200001
URY,1999,19.5,123.95,5320,27.700001
URY,2000,19.9,120.3,5198,27.299999
URY,2001,20.4,118.34,5169,27
URY,2002,21,118.1,5205,26.700001
URY,2003,21.5,118.1,5254,26.299999
URY,2004,22.299999,115.98,5203,25.700001
URY,2005,23.1,113.44,5134,25
URY,2006,23.799999,110.08,5040,24.4
URY,2007,24.6,112.32,5203,23.6
URY,2008,25.299999,107.39,5021,22.9
URY,2009,25.9,105.02,4965,22.4
URY,2010,25.9,104.15,4990,22.200001
URY,2011,25.700001,103.69,5042,22.200001
URY,2012,25.4,101.98,5012,22.200001
UZB,1980,15.3,,,9.8999996
UZB,1981,15.4,,,10
UZB,1982,15.6,,,10.1
UZB,1983,15.8,,,10.2
UZB,1984,16,,,10.3
UZB,1985,16.299999,,,10.4
UZB,1986,16.700001,,,10.5
UZB,1987,17.1,,,10.6
UZB,1988,17.6,,,10.7
UZB,1989,18.1,,,10.8
UZB,1990,18.6,81.73,9278,10.9
UZB,1991,18.9,82.81,9603,11
UZB,1992,19.1,85.42,10092,11.1
UZB,1993,19.200001,91.92,11032,11.1
UZB,1994,19.1,97.48,11848,11.2
UZB,1995,19.1,100.9,12407,11.2
UZB,1996,19.1,103.44,12936,11.2
UZB,1997,19.299999,100.24,12708,11.2
UZB,1998,19.5,98.53,12646,11.1
UZB,1999,19.799999,98.11,12729,11.1
UZB,2000,20.200001,102.51,13409,11
UZB,2001,20.700001,104.62,13884,10.9
UZB,2002,21.299999,107.8,14497,10.8
UZB,2003,22,111.24,15103,10.6
UZB,2004,22.799999,113.62,15561,10.5
UZB,2005,23.5,119.36,16518,10.4
UZB,2006,24,116.14,16334,10.3
UZB,2007,24.4,115.55,16650,10.4
UZB,2008,24.6,116.61,16971,10.5
UZB,2009,24.700001,115.47,16964,10.6
UZB,2010,24.799999,116.78,17295,10.8
UZB,2011,24.799999,119.69,18201,11
UZB,2012,24.700001,121.63,19028,11.2
VUT,1980,7.3000002,,,22.5
VUT,1981,7.1999998,,,22.4
VUT,1982,7.1999998,,,22.299999
VUT,1983,7,,,22.200001
VUT,1984,6.8000002,,,22.1
VUT,1985,6.5999999,,,22.1
VUT,1986,6.4000001,,,22
VUT,1987,6.4000001,,,21.9
VUT,1988,6.4000001,,,21.9
VUT,1989,6.4000001,,,21.799999
VUT,1990,6.3000002,191.73,118,21.799999
VUT,1991,6.0999999,192.48,123,21.700001
VUT,1992,6,192.67,127,21.6
VUT,1993,5.9000001,191.55,129,21.6
VUT,1994,5.8000002,191.82,133,21.5
VUT,1995,5.5999999,187.62,133,21.4
VUT,1996,5.5,186,136,21.200001
VUT,1997,5.4000001,183.39,137,21.1
VUT,1998,5.1999998,180.67,139,20.9
VUT,1999,5.1999998,179.31,142,20.6
VUT,2000,5.1999998,173.16,141,20.200001
VUT,2001,5.1999998,172.05,145,19.799999
VUT,2002,5.3000002,165.15,144,19.4
VUT,2003,5.3000002,160.28,145,19.1
VUT,2004,5.3000002,158.95,150,18.799999
VUT,2005,5.3000002,161.43,160,18.6
VUT,2006,5.1999998,161.72,167,18.299999
VUT,2007,5.0999999,162.73,175,18.1
VUT,2008,5,163.04,182,17.9
VUT,2009,4.8000002,161.92,189,17.700001
VUT,2010,4.8000002,160.85,195,17.1
VUT,2011,4.8000002,161.44,204,16.5
VUT,2012,4.6999998,160,210,16.299999
VEN,1980,33.5,,,25.700001
VEN,1981,32.200001,,,25
VEN,1982,30.700001,,,24.200001
VEN,1983,28.5,,,23.1
VEN,1984,26.5,,,22.1
VEN,1985,24.5,,,21.200001
VEN,1986,22.9,,,20.6
VEN,1987,21.6,,,20.200001
VEN,1988,20.700001,,,20
VEN,1989,19.200001,,,19.4
VEN,1990,18.1,109.48,10205,19.1
VEN,1991,17.6,107.8,10461,19
VEN,1992,17.5,105.01,10593,18.9
VEN,1993,17.200001,102.81,10720,18.9
VEN,1994,16.700001,102.66,11056,18.700001
VEN,1995,16.4,98.36,10990,18.6
VEN,1996,15.9,91.57,10668,18.5
VEN,1997,15.9,85.22,10335,18.299999
VEN,1998,15.8,85.18,10750,18.1
VEN,1999,15.4,82.49,10802,17.9
VEN,2000,15.1,79.9,10878,17.700001
VEN,2001,14.8,78.83,11166,17.5
VEN,2002,14.1,78.54,11538,17.200001
VEN,2003,13.1,79.65,12154,16.9
VEN,2004,12.9,73.77,11689,16.799999
VEN,2005,13.2,72.5,11943,16.700001
VEN,2006,14,74.05,12706,16.6
VEN,2007,15.1,74.19,13259,16.6
VEN,2008,16.5,74.08,13793,16.6
VEN,2009,17.5,71.39,13827,16.5
VEN,2010,18.200001,64.35,12976,16.4
VEN,2011,18.9,62.65,13149,16.4
VEN,2012,19.6,62.41,13656,16.6
VNM,1980,5.6999998,,,26.799999
VNM,1981,5.8000002,,,27
VNM,1982,5.9000001,,,27.200001
VNM,1983,6.0999999,,,27.5
VNM,1984,6.1999998,,,27.799999
VNM,1985,6.3000002,,,28.1
VNM,1986,6.3000002,,,28.4
VNM,1987,6.3000002,,,28.700001
VNM,1988,6.3000002,,,29
VNM,1989,6.3000002,,,29.4
VNM,1990,6.3000002,130.32,50140,29.799999
VNM,1991,6.4000001,130.97,51465,30.1
